id,split,y_true,y_prob
53710,train,0,0.08328080877404215
53711,train,0,0.2222704207097084
53712,train,0,0.2518482554820538
53713,train,0,0.11347114209726392
53714,test,0,0.4346345384124822
53715,train,0,0.22863737850304722
53716,val,0,0.32945514189907593
53717,train,0,0.6725341997657143
53718,train,1,0.5469419814224734
53719,train,0,0.1073715025539041
53720,train,1,0.5461729791591905
53721,train,1,0.8025102218165412
53722,train,0,0.8587364638806128
53723,val,0,0.8231490828724131
53724,train,0,0.2978970292129607
53725,test,0,0.3848308251488699
53726,train,1,0.8601247543200765
53727,train,1,0.413353797320215
53728,test,0,0.054331131105513186
53729,train,0,0.09992687913267248
53730,train,0,0.07223718432480528
53731,val,0,0.20571402126156582
53732,train,0,0.173724734657926
53733,train,0,0.2876869595581582
53734,train,0,0.4169663219289246
53735,val,0,0.3323054803181143
53736,train,0,0.3740766179445836
53737,train,0,0.14658908461597145
53738,val,1,0.8527756062151561
53739,train,0,0.04698290996561052
53740,train,0,0.6433256995133843
53741,test,0,0.06247642841397565
53742,test,0,0.32079594896219077
53743,train,0,0.2872920190108931
53744,train,0,0.5420571569968381
53745,train,0,0.5042471710613258
53746,val,0,0.2919476089133644
53747,test,0,0.9012388884631246
53748,train,1,0.30876785185566163
53749,train,1,0.713614727422504
53750,train,0,0.5283993868666575
53751,train,0,0.6929490298815315
53752,train,0,0.4062000936543297
53753,train,0,0.2188392152189546
53754,test,0,0.04610672322369661
53755,train,0,0.8174765882962837
53756,test,0,0.5323148364566617
53757,train,0,0.9019857546115942
53758,val,1,0.5500470340844288
53759,train,0,0.2704538173374431
53760,test,0,0.24409173447241686
53761,val,0,0.7126773792152985
53762,val,1,0.7056195335354277
53763,test,1,0.7975453677978196
53764,train,0,0.10441597073190434
53765,train,0,0.09898828862262928
53766,train,0,0.21499926247724988
53767,train,0,0.13195920261530664
53768,train,0,0.7909690685964723
53769,train,0,0.05134771023026794
53770,val,0,0.13417169288894149
53771,test,0,0.7500845101590209
53772,train,0,0.2806829248105421
53773,val,1,0.19699917128079558
53774,train,0,0.06144019999712834
53775,train,0,0.1796535653067849
53776,train,0,0.5370859906836745
53777,train,0,0.6696128850739859
53778,val,0,0.5999172130112672
53779,test,0,0.13349600186215746
53780,train,0,0.7789203914785632
53781,train,0,0.4897209375429273
53782,train,0,0.2790252654826553
53783,val,0,0.1860335635048557
53784,train,0,0.0657727741606278
53785,train,0,0.14637369651564744
53786,train,0,0.5169727864336223
53787,train,0,0.11816007044156178
53788,train,0,0.2134917083463765
53789,train,0,0.15077718611556518
53790,train,0,0.5799674206999011
53791,train,0,0.8412255363918543
53792,test,1,0.48203792106486476
53793,train,0,0.12250369286337287
53794,train,0,0.5325857680102748
53795,train,0,0.48783638181808137
53796,train,0,0.3150676326688603
53797,train,0,0.2907108194152101
53798,train,0,0.058721651965378895
53799,train,0,0.055795188747986904
53800,test,0,0.31085490827492385
53801,train,1,0.8325457689767916
53802,train,0,0.2780259366297881
53803,test,0,0.3469694177886474
53804,train,0,0.28992545517866575
53805,test,0,0.889444516840709
53806,train,0,0.1626550695210559
53807,test,1,0.6112098714574724
53808,train,0,0.8362869479543189
53809,val,0,0.7946401286798075
53810,val,0,0.12352988631856136
53811,train,0,0.09293847166884595
53812,train,0,0.12379130203123188
53813,train,0,0.415967644517667
53814,val,0,0.2679870426503962
53815,train,0,0.8410672041390967
53816,val,0,0.12860136635039654
53817,val,0,0.28608801158366765
53818,train,1,0.7835211965602238
53819,val,0,0.5593089256417344
53820,val,0,0.3021565919381992
53821,train,0,0.1259116436767443
53822,test,0,0.3307653911615309
53823,train,0,0.5639269358022762
53824,test,0,0.05869168436707778
53825,train,0,0.21472406740999894
53826,train,0,0.0614412637725096
53827,val,0,0.06710476250646097
53828,test,0,0.2284697674951369
53829,train,0,0.714356484585569
53830,train,0,0.5095520648907235
53831,train,0,0.4935630687892922
53832,train,0,0.5498346776814385
53833,val,0,0.34379056413360926
53834,train,0,0.9157653052947242
53835,train,0,0.23985405358636974
53836,val,0,0.628659128055371
53837,train,0,0.7672897671994058
53838,test,0,0.6948631596831305
53839,train,0,0.08295248238667992
53840,test,1,0.6012469650151165
53841,train,0,0.1614621014246829
53842,train,1,0.5965911796382063
53843,test,0,0.047239780648263646
53844,train,0,0.24461475520252254
53845,train,0,0.09189141741447748
53846,val,0,0.868037590852328
53847,train,0,0.38154830474980456
53848,val,0,0.49083564225206683
53849,val,1,0.4481334435838606
53850,train,0,0.7308499959928357
53851,train,0,0.1274113126050089
53852,train,1,0.50807938293824
53853,test,0,0.8506197201260776
53854,test,0,0.10953705262503097
53855,train,0,0.047948226770826184
53856,val,1,0.8779713320176689
53857,val,0,0.6856539618904309
53858,train,0,0.09985840432383389
53859,val,0,0.8631035376739277
53860,train,1,0.5457196120093977
53861,train,0,0.06612747642960198
53862,train,0,0.12813836914906404
53863,train,0,0.24174311200868656
53864,train,1,0.50807938293824
53865,val,0,0.1893935927827232
53866,val,0,0.2134917083463765
53867,train,0,0.865592040232141
53868,val,0,0.21436804025731668
53869,test,1,0.702807484216689
53870,train,0,0.8584597032329654
53871,test,0,0.3911928336909093
53872,train,0,0.22209347286901296
53873,train,1,0.589154202957263
53874,val,0,0.10324512070614862
53875,train,0,0.4014816289660897
53876,train,1,0.34788748175452777
53877,train,0,0.0594321262158998
53878,train,1,0.8176708702746291
53879,train,0,0.6617584649518247
53880,train,0,0.8426780649819832
53881,train,0,0.07329318381108801
53882,train,0,0.577259430876148
53883,train,0,0.0911502272400494
53884,train,0,0.09599274524682712
53885,train,0,0.047323117068716114
53886,val,1,0.9142077437523557
53887,test,0,0.3883741911955248
53888,train,0,0.08066386060520367
53889,test,1,0.49883778009567936
53890,train,0,0.1312356547015771
53891,test,1,0.8629944543036128
53892,test,0,0.37803321467016665
53893,val,0,0.21935719107566162
53894,test,0,0.2999005548984994
53895,train,0,0.4103311543022249
53896,train,0,0.4932527167422572
53897,val,0,0.17869018944532025
53898,val,0,0.08237791903255887
53899,train,0,0.5883663503037917
53900,test,0,0.09123250310138233
53901,train,0,0.0674823866828771
53902,test,0,0.28006222980107714
53903,test,0,0.8633074801114176
53904,train,0,0.16949506520957872
53905,test,0,0.39842681950023967
53906,train,0,0.0660244653916663
53907,train,0,0.42781667609877505
53908,test,0,0.23552386857091784
53909,test,0,0.889186855522202
53910,train,0,0.2399230429294104
53911,train,1,0.833015295164739
53912,val,0,0.0574898834878438
53913,train,0,0.34582801602655194
53914,train,0,0.11862947140630274
53915,train,0,0.1261701349636061
53916,train,0,0.10769668695873445
53917,test,0,0.3136746516126647
53918,val,1,0.604572750905539
53919,train,0,0.22349318699923365
53920,train,0,0.802148645344207
53921,train,1,0.8951602419970284
53922,train,0,0.08007047569996845
53923,test,1,0.5353216541554835
53924,test,0,0.7558297097939864
53925,train,1,0.5458326276642471
53926,train,1,0.9178163662481734
53927,train,0,0.5752160254933022
53928,train,0,0.45218953430372766
53929,train,0,0.11330527490438326
53930,train,0,0.26518212672227115
53931,train,1,0.6691973194011982
53932,test,0,0.07458153959178387
53933,val,0,0.1364901062675247
53934,train,0,0.21522148235465707
53935,val,0,0.7455172131415893
53936,test,0,0.14966129743978093
53937,train,0,0.11538914001795225
53938,train,0,0.18175552408293702
53939,val,0,0.07981536921981917
53940,train,0,0.5532671096493221
53941,test,1,0.7892628615442475
53942,val,0,0.3920565389203694
53943,train,0,0.9103398713733204
53944,test,0,0.09898828862262928
53945,val,1,0.2621673722741956
53946,train,0,0.3463972951487208
53947,train,0,0.4663408686687535
53948,test,0,0.5388492243963027
53949,train,0,0.15338806052925333
53950,test,0,0.8068096271658985
53951,train,1,0.27021506903024783
53952,train,0,0.14050588747301537
53953,train,0,0.17323551751285357
53954,train,0,0.17218474563592645
53955,val,0,0.15120291667271576
53956,train,0,0.46982329274948353
53957,val,1,0.6283550054881001
53958,train,0,0.4957484559685964
53959,train,0,0.32076720718517604
53960,train,0,0.3374695611414962
53961,train,0,0.12746851516351104
53962,test,0,0.7256121588985192
53963,test,0,0.044610672961693555
53964,train,0,0.7536247822347092
53965,train,0,0.44857046109235
53966,train,0,0.08915051286445788
53967,train,0,0.17628559278664127
53968,train,0,0.05416216597399342
53969,train,1,0.6852038189874645
53970,train,0,0.6571184172555303
53971,val,0,0.06675699976312756
53972,train,0,0.10718936779255028
53973,train,1,0.6495419579597582
53974,train,0,0.050571595449310905
53975,train,0,0.13376265089568776
53976,test,0,0.10298316216708055
53977,train,0,0.8629944543036128
53978,train,0,0.6616214363619324
53979,train,1,0.9132515494439865
53980,train,0,0.06661836483204134
53981,train,0,0.5911709758878174
53982,train,1,0.7646015109970652
53983,train,1,0.2537820815878666
53984,train,0,0.18093313240308323
53985,test,0,0.26162076657155114
53986,test,0,0.294347264372217
53987,train,0,0.08146762696517498
53988,train,0,0.5092612344267151
53989,train,0,0.6263292025832617
53990,train,0,0.12652629155534478
53991,test,0,0.8910665139218068
53992,train,0,0.12689881392844388
53993,train,0,0.4999967569048462
53994,val,0,0.05713381853421923
53995,test,1,0.9012388884631246
53996,val,1,0.8032018156102096
53997,train,1,0.06360269579983771
53998,train,0,0.2746214504281729
53999,train,1,0.6376311026915579
54000,val,0,0.5441273216512814
54001,test,0,0.1076738974768684
54002,val,0,0.06039091312012312
54003,val,1,0.36556374641964656
54004,train,0,0.2442783186422939
54005,train,0,0.1525839161032002
54006,test,0,0.5415043487687903
54007,train,0,0.2741625105215016
54008,train,0,0.1134377787813513
54009,val,0,0.09952096582690342
54010,train,0,0.15349362592337212
54011,test,0,0.7192225509253835
54012,val,0,0.6436919345146606
54013,test,0,0.05838545216676565
54014,train,0,0.3016508482110565
54015,train,0,0.08083823836376566
54016,train,0,0.31026487049181095
54017,train,0,0.0941738107770068
54018,train,0,0.31234420441664196
54019,train,1,0.7065985475883644
54020,train,0,0.6049039960062602
54021,val,0,0.45701402450345213
54022,train,0,0.8687602905414772
54023,test,0,0.0941738107770068
54024,train,0,0.06475601510271764
54025,train,0,0.12986154747282452
54026,val,1,0.49774067543694217
54027,train,0,0.1286696189291474
54028,test,0,0.38254172284883403
54029,val,1,0.8541568346221888
54030,val,1,0.6426936468203828
54031,val,0,0.08388975431597064
54032,val,0,0.6311872595074535
54033,train,0,0.12162592131561191
54034,train,1,0.7469502624526616
54035,train,0,0.12187684098454624
54036,test,0,0.34381937295814097
54037,test,0,0.4838863455380111
54038,train,0,0.7454163204050187
54039,train,0,0.534886765573935
54040,train,0,0.6202029500906866
54041,train,1,0.8171502714280897
54042,train,1,0.5296918073557612
54043,test,0,0.0986246644684221
54044,test,0,0.04698290996561052
54045,train,0,0.5695676086820775
54046,train,0,0.5702530106989366
54047,train,0,0.14479808714729028
54048,train,0,0.2410740594920687
54049,train,0,0.6364513696362204
54050,test,0,0.5168877957182982
54051,train,0,0.06481690700566355
54052,train,0,0.06602879378917774
54053,train,0,0.1728054281574586
54054,train,1,0.21209100006509488
54055,val,0,0.1812214326516645
54056,train,1,0.8902031141452798
54057,train,1,0.5848056017946455
54058,test,0,0.06320116428764225
54059,train,1,0.8982065850138518
54060,test,0,0.26189421205266755
54061,test,0,0.05933312876379788
54062,train,0,0.0694981156451954
54063,test,0,0.10489952750850924
54064,test,0,0.3222139125114579
54065,train,1,0.6937966253407138
54066,val,0,0.5789483442509297
54067,train,0,0.8928066836358005
54068,val,0,0.1445500478286634
54069,train,0,0.22027848171059308
54070,train,0,0.10924923405265032
54071,val,1,0.34274823866128246
54072,train,0,0.776043287979784
54073,test,0,0.5701375577385281
54074,val,0,0.39412304404492843
54075,test,0,0.3551363925427737
54076,val,0,0.21294665274972036
54077,val,0,0.08113760350057797
54078,train,0,0.6225272798772188
54079,train,0,0.31901047426475126
54080,train,0,0.07608427407060765
54081,val,1,0.8506197201260776
54082,val,1,0.6118511499818028
54083,train,0,0.9102469298628637
54084,val,0,0.8162942755849463
54085,val,0,0.441068615272881
54086,train,0,0.2831569190590455
54087,train,0,0.24641709132389952
54088,train,0,0.21690696880642416
54089,val,0,0.06745345144806064
54090,val,0,0.5352034099587486
54091,train,0,0.14386934427090425
54092,train,0,0.5265409422294399
54093,test,0,0.07458153959178387
54094,train,0,0.26189421205266755
54095,test,0,0.9012388884631246
54096,train,0,0.2783445542332818
54097,test,0,0.09462780655739637
54098,train,0,0.37366668644567747
54099,train,0,0.08963351787329035
54100,train,0,0.5318425331873875
54101,train,0,0.11333888725253376
54102,train,0,0.15747678944434573
54103,train,0,0.5811782613812309
54104,test,0,0.2576901388096101
54105,train,0,0.4957484559685964
54106,test,0,0.17697922616013143
54107,train,0,0.04978851816968245
54108,val,0,0.5767808016937856
54109,test,0,0.8539211328714589
54110,train,0,0.16900568790915876
54111,train,0,0.20040229372174656
54112,train,0,0.530893366403804
54113,train,1,0.6256387639025166
54114,train,0,0.7113198189851748
54115,test,0,0.06742077962384602
54116,test,0,0.3073107044289583
54117,train,0,0.2683522483825388
54118,train,0,0.8419515422366669
54119,train,0,0.6876856072818952
54120,train,0,0.5857647186263747
54121,test,0,0.8446470422928885
54122,train,0,0.5331953484291235
54123,train,0,0.34229143666432676
54124,val,0,0.05497135757418994
54125,train,0,0.8703532987981397
54126,train,0,0.3365492759211389
54127,val,0,0.08482546059888693
54128,train,1,0.8798263791417025
54129,test,0,0.6017543000256133
54130,train,0,0.7308727688070993
54131,train,0,0.112945015359615
54132,train,0,0.5983593374441354
54133,train,0,0.5342657193999735
54134,test,0,0.05425974923542185
54135,train,0,0.07211895409972517
54136,val,0,0.06168003579534583
54137,val,0,0.7256298211330876
54138,test,0,0.48258270267131803
54139,val,0,0.3693391361300619
54140,test,0,0.07589515075571127
54141,train,0,0.10785418176345234
54142,train,0,0.4122430059993197
54143,train,0,0.20396702152944712
54144,train,0,0.9157653052947242
54145,train,0,0.4753684958313237
54146,test,1,0.8098208698037929
54147,train,0,0.3347716007141227
54148,train,0,0.5472240258466724
54149,train,0,0.1397775368916375
54150,train,0,0.31397909353902537
54151,train,0,0.05005205621436098
54152,train,1,0.9178163662481734
54153,train,0,0.13090910944018186
54154,val,0,0.18458562394719924
54155,test,1,0.765452494409654
54156,train,0,0.8418105083415154
54157,val,0,0.1285515138152554
54158,train,0,0.9157653052947242
54159,train,0,0.6370008421121514
54160,train,1,0.8515154735019123
54161,train,0,0.2735337288339047
54162,train,0,0.44526294923942106
54163,val,0,0.30491319267115446
54164,train,0,0.3019857718914029
54165,test,0,0.06601051046235798
54166,val,0,0.11816007044156178
54167,train,1,0.5160028005637836
54168,train,0,0.14087659425140772
54169,train,0,0.519683287882556
54170,val,0,0.8560468520526968
54171,train,1,0.4988785056042623
54172,val,0,0.2550623916769964
54173,test,0,0.29626037075897027
54174,train,0,0.6240214242397271
54175,train,0,0.4289943771396126
54176,val,0,0.14623819137904603
54177,train,0,0.36476703741983396
54178,train,0,0.5748919460848477
54179,train,0,0.7065260634698676
54180,val,0,0.13560566690530276
54181,train,0,0.253230146421012
54182,val,1,0.6063893000549937
54183,test,1,0.8986540269822081
54184,test,0,0.17678760105577992
54185,val,0,0.7689338737859001
54186,train,0,0.8500237506269447
54187,train,0,0.6287954285518778
54188,test,0,0.6792836434676159
54189,train,0,0.16195075500282632
54190,train,0,0.4396875480116526
54191,train,0,0.7140472759074046
54192,train,0,0.7915390280806116
54193,train,0,0.22935389433701578
54194,train,0,0.08009410676151249
54195,val,0,0.4996277604305389
54196,test,1,0.6844923311298411
54197,val,0,0.4033073081242135
54198,train,0,0.7736394372858353
54199,train,0,0.28955800303307544
54200,train,0,0.5941511322289442
54201,test,0,0.14438861903387598
54202,train,0,0.08696229168131472
54203,train,0,0.3063313553016979
54204,train,0,0.15298471406411535
54205,train,0,0.5397379960670537
54206,train,0,0.21718960828360054
54207,train,0,0.4826258383703831
54208,test,0,0.5217350072409976
54209,test,0,0.7277292925504639
54210,val,0,0.2646591220158879
54211,train,0,0.25589617524125435
54212,val,0,0.0625452889426543
54213,test,0,0.3126353219817849
54214,train,0,0.09111072269164792
54215,train,0,0.5669225399785959
54216,test,0,0.5916699212759504
54217,train,0,0.20324052473650278
54218,train,0,0.7922681221067357
54219,test,0,0.2617318754797526
54220,train,0,0.05966837400148847
54221,train,0,0.5201200592921893
54222,train,0,0.4256232607963605
54223,train,0,0.14445855003806982
54224,train,0,0.8606017258039494
54225,test,0,0.6015287270853087
54226,train,0,0.08788636841491641
54227,val,0,0.6351205289370774
54228,train,1,0.552165191708344
54229,train,0,0.2433312047508554
54230,test,0,0.1090057522423147
54231,train,0,0.48798735448965075
54232,train,0,0.36544855517522085
54233,train,0,0.12518359176598873
54234,train,0,0.4866321863179027
54235,val,1,0.6275409839728072
54236,train,0,0.07674625467247044
54237,train,0,0.34564963909144947
54238,val,0,0.31954878775418466
54239,train,0,0.3359731115001291
54240,train,0,0.31186771094682897
54241,train,0,0.6579358861954634
54242,test,0,0.6304329985671133
54243,train,0,0.09189141741447748
54244,train,0,0.44281861795265537
54245,train,0,0.2934691056116023
54246,train,0,0.08454011033003275
54247,test,0,0.30252791666244483
54248,val,0,0.25192981700963907
54249,val,0,0.24401490538656553
54250,train,0,0.7725790642814462
54251,train,0,0.24710174711896887
54252,test,0,0.20094954559054942
54253,train,0,0.7008797420857189
54254,train,0,0.30876785185566163
54255,test,0,0.32399177092893106
54256,train,0,0.0882344875197092
54257,test,0,0.5852249886053508
54258,train,1,0.7229756489774082
54259,val,0,0.31224634715685057
54260,train,0,0.2534449781980555
54261,train,0,0.2644533107465661
54262,train,0,0.06965002080060562
54263,test,0,0.36513032351310243
54264,train,1,0.24299057983478786
54265,test,1,0.4556610558839469
54266,train,1,0.7692299623584334
54267,test,0,0.05165100749363009
54268,train,0,0.3658030201188004
54269,train,0,0.887722004946912
54270,train,0,0.22540017660301798
54271,val,0,0.2283343435632405
54272,train,0,0.35696644306999653
54273,test,0,0.0585893854157951
54274,train,0,0.730901411679221
54275,train,0,0.09440667326500277
54276,train,0,0.3965174671140657
54277,train,0,0.2283343435632405
54278,train,0,0.19021916744736025
54279,train,0,0.7327768197441702
54280,train,0,0.8863668902694144
54281,train,1,0.6131733766317036
54282,test,0,0.22148431437313662
54283,train,0,0.7002559685228745
54284,train,0,0.4936498236699843
54285,train,0,0.2550623916769964
54286,train,0,0.09293382730337202
54287,test,0,0.48016276311036304
54288,val,0,0.39908201186077397
54289,val,0,0.6570184830851532
54290,test,0,0.28139555616278883
54291,train,0,0.04734168560119998
54292,test,0,0.43614838528144056
54293,val,0,0.7995517091983622
54294,train,1,0.647771598285532
54295,train,1,0.4442706289047686
54296,train,0,0.6650700158979437
54297,val,0,0.8585039003088797
54298,val,0,0.11762963461058284
54299,val,0,0.4762074241786229
54300,val,0,0.4292024902484856
54301,val,0,0.774259283910087
54302,train,0,0.23556551770662004
54303,train,0,0.1671474097701122
54304,train,0,0.08539988598766333
54305,train,1,0.9012388884631246
54306,train,0,0.8769937589679513
54307,train,1,0.5452271777165221
54308,test,0,0.594060897799769
54309,train,0,0.8561032595797873
54310,train,0,0.37350191673532207
54311,val,1,0.6563982570058787
54312,val,1,0.6458537971628092
54313,train,0,0.36118064229283403
54314,test,0,0.8281104294381038
54315,train,1,0.43878711476434723
54316,train,0,0.04683939157867847
54317,train,1,0.7516058501867741
54318,test,0,0.6619994336315425
54319,train,0,0.2792352742456986
54320,train,0,0.14872637819769458
54321,train,0,0.07571710663424647
54322,train,0,0.16287745561166833
54323,test,0,0.5038977664008979
54324,val,1,0.38395312480843535
54325,train,0,0.16583249983350432
54326,test,0,0.9049968550366577
54327,test,0,0.05549820637515336
54328,test,0,0.1936046683320108
54329,train,0,0.3047959358555493
54330,test,0,0.20182290397206296
54331,test,0,0.09752916437160809
54332,train,0,0.33951343514098237
54333,train,0,0.7725991200472294
54334,test,0,0.6156914931665053
54335,val,0,0.8017723153882613
54336,train,0,0.09096671782340712
54337,train,0,0.06391030030009584
54338,val,0,0.24272063883160744
54339,val,1,0.14433162068096553
54340,train,0,0.04491951879401168
54341,train,0,0.3253125198380692
54342,train,0,0.5413275604908697
54343,train,0,0.6234651660143227
54344,test,0,0.061522701226388615
54345,train,0,0.1073715025539041
54346,train,0,0.5168278167993782
54347,train,0,0.6097824890905498
54348,test,0,0.8696043916856802
54349,test,0,0.04802205782140128
54350,test,0,0.5716067495339523
54351,train,0,0.5711753418124432
54352,train,0,0.4935630687892922
54353,test,0,0.301949130571311
54354,test,0,0.21699870059191376
54355,train,0,0.20571402126156582
54356,train,0,0.05715638911403034
54357,train,0,0.04698290996561052
54358,train,0,0.070611687616569
54359,train,0,0.3036652182728962
54360,val,1,0.10949344035215564
54361,train,0,0.8392321408482311
54362,val,1,0.5962803789313812
54363,train,0,0.09023307643663434
54364,test,0,0.34748606641826757
54365,test,0,0.4736962710279714
54366,train,0,0.0653064342560051
54367,train,0,0.5733930590070369
54368,train,1,0.8521334044117678
54369,test,0,0.19326795460423477
54370,test,0,0.13234101082741148
54371,train,0,0.6827934746223464
54372,train,0,0.29212141336071545
54373,train,0,0.2021627138654462
54374,val,0,0.09599274524682712
54375,train,0,0.20533085765799894
54376,train,1,0.42418617315468937
54377,val,0,0.24507980730147721
54378,test,0,0.545429194554033
54379,val,0,0.25820650179549176
54380,train,0,0.3167370672595895
54381,test,0,0.12714188385922615
54382,train,0,0.060924079561839276
54383,train,0,0.24552995484647108
54384,train,0,0.7274778980606937
54385,train,1,0.18252132076498767
54386,train,0,0.3220486556573509
54387,train,0,0.2028388929569772
54388,val,0,0.0673059903818007
54389,train,0,0.056056751322489794
54390,train,0,0.4906016297165605
54391,train,1,0.3193917308077902
54392,train,0,0.44363154389752907
54393,test,1,0.47356516273389976
54394,train,0,0.10032756021231559
54395,train,0,0.06728853245096514
54396,val,0,0.4638487797781525
54397,train,0,0.3272041864163676
54398,train,0,0.11762350648490916
54399,train,0,0.8330790715538063
54400,train,0,0.36882911813728114
54401,train,0,0.7191130973156036
54402,train,0,0.11265245821807661
54403,test,0,0.6579358861954634
54404,train,0,0.7415210342378872
54405,train,0,0.10441597073190434
54406,train,1,0.7171563517903725
54407,test,0,0.5870693788562646
54408,train,0,0.7544867127412227
54409,train,0,0.726365436126485
54410,val,0,0.09183936723578148
54411,test,0,0.15459034959917212
54412,train,1,0.903827672283263
54413,train,0,0.46552620064855776
54414,test,0,0.08210960161847747
54415,train,0,0.7452810022056249
54416,val,0,0.59415633894457
54417,train,0,0.2889271545024223
54418,val,0,0.9033986833750298
54419,train,0,0.32586118180055457
54420,test,0,0.8474190855193441
54421,train,0,0.7512264456848735
54422,test,0,0.1656106599396348
54423,train,0,0.57993774163184
54424,test,0,0.46834098078576697
54425,train,0,0.4064003376180543
54426,test,1,0.2232484519695118
54427,train,0,0.21301529378347137
54428,train,0,0.7593193298008971
54429,train,0,0.05931339025012237
54430,train,0,0.199319480867821
54431,train,0,0.07238759727489014
54432,val,0,0.3685534996748026
54433,test,0,0.713039950259347
54434,train,0,0.578389805580039
54435,test,0,0.253234782041609
54436,val,1,0.7429883582911189
54437,train,1,0.7711803114994985
54438,test,0,0.3043826953692236
54439,train,0,0.10357704389709087
54440,train,0,0.61360593939273
54441,train,0,0.10819960028877129
54442,train,1,0.5929337737200961
54443,test,0,0.04471292362314779
54444,val,0,0.05562833604182307
54445,train,0,0.19363583492930922
54446,test,0,0.5960076638717892
54447,train,0,0.7809250835889927
54448,train,0,0.2122473980096486
54449,train,0,0.788953846466762
54450,train,0,0.25714801025376455
54451,test,0,0.04519081590405697
54452,val,0,0.2641535400324841
54453,test,0,0.9157653052947242
54454,test,0,0.7063953185309105
54455,train,0,0.1269028671411744
54456,train,0,0.5745237706767135
54457,train,0,0.7511567445782221
54458,val,0,0.16222573785894348
54459,train,0,0.1320314653716564
54460,test,0,0.106663398665831
54461,train,0,0.25418345383991225
54462,val,0,0.8489307363426042
54463,val,0,0.2598927273988738
54464,test,0,0.08082363875554004
54465,test,0,0.36651817763535866
54466,val,0,0.11523007541088685
54467,test,0,0.7899367440343751
54468,train,0,0.06620719786612413
54469,val,0,0.43573816818473693
54470,train,0,0.80782077732944
54471,val,0,0.6469373905723157
54472,train,0,0.15152293512370865
54473,val,0,0.23363950997543267
54474,val,0,0.49473822084470753
54475,test,1,0.900013769576669
54476,train,0,0.10324512070614862
54477,train,0,0.5954378751814023
54478,test,0,0.08228663457954065
54479,train,0,0.160439673808643
54480,train,1,0.8681586568509616
54481,train,0,0.09530750856522915
54482,val,0,0.2280527865910271
54483,train,0,0.7421204146225324
54484,train,0,0.6036271376074686
54485,train,0,0.8486214358751182
54486,val,0,0.08082363875554004
54487,train,0,0.12340666982515984
54488,test,0,0.5077469341274073
54489,train,0,0.2251211064387224
54490,val,0,0.8172996979141137
54491,test,1,0.7803309861208367
54492,val,0,0.8606356849439918
54493,train,0,0.4021123289024557
54494,val,0,0.09580831585506043
54495,train,0,0.5515732810384878
54496,train,0,0.31277836478650795
54497,train,0,0.11650264211381275
54498,train,1,0.794224276799087
54499,test,0,0.5270027726175239
54500,train,0,0.29103562100832175
54501,test,0,0.47462143655325506
54502,train,0,0.24666836797848254
54503,test,0,0.15433075227128015
54504,test,0,0.21962579076859043
54505,val,0,0.15548456210820605
54506,test,0,0.2942218361084736
54507,train,0,0.1431780896258164
54508,train,0,0.17218474563592645
54509,train,0,0.6146049612273058
54510,train,0,0.1872870670783079
54511,train,0,0.14592374084617996
54512,train,0,0.7543602647042054
54513,train,0,0.2523141042308954
54514,train,0,0.6027384062246078
54515,val,0,0.1006560417770313
54516,train,0,0.6465250701119175
54517,train,0,0.6645611400477478
54518,train,0,0.11440887526476302
54519,val,0,0.10060339087219586
54520,val,0,0.18984527152005645
54521,train,0,0.10762859342761334
54522,test,0,0.3238196318068114
54523,val,0,0.11046469713438606
54524,train,0,0.39489530334798006
54525,train,0,0.2673866321378961
54526,train,0,0.09943449429614164
54527,train,1,0.3227564826104776
54528,test,0,0.14867971389715579
54529,train,0,0.23731595695891655
54530,train,0,0.49746978005967885
54531,train,0,0.33686106358013096
54532,train,0,0.1881591389449662
54533,val,0,0.7063953185309105
54534,val,0,0.2948734103903347
54535,val,0,0.33881209229616344
54536,val,0,0.2225575248341102
54537,train,0,0.42209763411071516
54538,test,0,0.2719972182843383
54539,train,0,0.47663733324219165
54540,train,0,0.9144259123211241
54541,test,1,0.1493024468507483
54542,train,0,0.7985833973477511
54543,train,0,0.7982585913087508
54544,train,1,0.5790401900457669
54545,test,0,0.8819061194738541
54546,train,1,0.6255979534359383
54547,train,0,0.7806608703193626
54548,train,0,0.6080335671635
54549,val,1,0.7018268101705931
54550,train,0,0.7371541875513242
54551,train,0,0.1996013286126327
54552,val,0,0.4559553288500207
54553,train,0,0.49288782397615766
54554,train,0,0.16508811295715115
54555,train,0,0.19075191972430883
54556,train,0,0.13999938867868497
54557,train,0,0.082380488395107
54558,val,0,0.35607269231556765
54559,train,0,0.06573509754821641
54560,test,0,0.2891272808714329
54561,train,0,0.13502108801215207
54562,test,0,0.2583176431573817
54563,test,0,0.11924088079900536
54564,train,0,0.35976500283352625
54565,train,0,0.04943146710822585
54566,val,1,0.7860133175050802
54567,train,0,0.8426380556385472
54568,test,0,0.13388881619602924
54569,test,0,0.4273980048299876
54570,train,0,0.044252531021143716
54571,val,0,0.61916538690853
54572,train,0,0.5865646887806626
54573,train,0,0.6335184543044272
54574,train,0,0.20358059992821734
54575,train,0,0.07632284865486344
54576,train,0,0.061732884180113176
54577,val,0,0.11974468600008903
54578,test,0,0.1005557642524922
54579,val,0,0.12395553905162898
54580,train,0,0.31234420441664196
54581,train,1,0.59879419594318
54582,train,0,0.04986478275129927
54583,train,1,0.680396789660408
54584,val,0,0.10884511586389932
54585,test,0,0.15307787822734387
54586,val,0,0.3759761710927154
